train_steps,unique_train_samples,val_window_start,val_window_length,base_train_loss,final_train_loss,base_val_logpi_l1,final_val_logpi_l1,master_logpi_l1,base_ranks,final_ranks,num_growth_trials,growth_trials
11000,5501,11000,1000,0.00904808472841978,0.004701966419816017,2.7547513908209207,2.6911759669715303,2.5810153029166725,"(10, 10, 10)","(20, 20, 20)",2,"[{'trial': 1, 'strategy': 'double_all', 'sv_ratios': [0.2664692749319123, 0.2842111927238576, 0.39459893199298746], 'ranks_before': (10, 10, 10), 'ranks_target': (20, 20, 20), 'ranks_after_expand': (20, 20, 20), 'ranks_after_compress': (20, 20, 20), 'expand_loss': 0.005072512663900852, 'compress_loss': 0.004701966419816017, 'prev_best_val': 2.7547513908209207, 'candidate_val': 2.6911759669715303, 'improved': True}, {'trial': 2, 'strategy': 'double_all', 'sv_ratios': [0.16756996879252212, 0.03483906688548104, 0.02889232932647251], 'ranks_before': (20, 20, 20), 'ranks_target': (40, 40, 40), 'ranks_after_expand': (40, 40, 40), 'ranks_after_compress': (40, 32, 31), 'expand_loss': 0.0030999339651316404, 'compress_loss': 0.002706608036532998, 'prev_best_val': 2.6911759669715303, 'candidate_val': 2.8059272435185076, 'improved': False}]"
12000,6001,12000,1000,0.009175334125757217,0.009175334125757217,2.406653343731153,2.406653343731153,2.4661574787237504,"(10, 10, 10)","(10, 10, 10)",1,"[{'trial': 1, 'strategy': 'double_all', 'sv_ratios': [0.2585937237100318, 0.1992843726636973, 0.41584191064088916], 'ranks_before': (10, 10, 10), 'ranks_target': (20, 20, 20), 'ranks_after_expand': (20, 20, 20), 'ranks_after_compress': (20, 20, 20), 'expand_loss': 0.0055810087360441685, 'compress_loss': 0.004968550987541676, 'prev_best_val': 2.406653343731153, 'candidate_val': 2.504522496377864, 'improved': False}]"
13000,6501,13000,1000,0.009601627476513386,0.009601627476513386,2.333327235561413,2.333327235561413,2.3022404699546968,"(10, 10, 10)","(10, 10, 10)",1,"[{'trial': 1, 'strategy': 'double_all', 'sv_ratios': [0.29660798611184136, 0.1886898790946073, 0.404008866471155], 'ranks_before': (10, 10, 10), 'ranks_target': (20, 20, 20), 'ranks_after_expand': (20, 20, 20), 'ranks_after_compress': (20, 20, 20), 'expand_loss': 0.005927992518991232, 'compress_loss': 0.0054312217980623245, 'prev_best_val': 2.333327235561413, 'candidate_val': 2.5169534109870617, 'improved': False}]"
14000,7001,14000,1000,0.009886236861348152,0.009886236861348152,2.4480156411186744,2.4480156411186744,2.3066367692958454,"(10, 10, 10)","(10, 10, 10)",1,"[{'trial': 1, 'strategy': 'double_all', 'sv_ratios': [0.2224918768901126, 0.353366658597969, 0.35172525007975436], 'ranks_before': (10, 10, 10), 'ranks_target': (20, 20, 20), 'ranks_after_expand': (20, 20, 20), 'ranks_after_compress': (20, 20, 20), 'expand_loss': 0.0068086073733866215, 'compress_loss': 0.006123436614871025, 'prev_best_val': 2.4480156411186744, 'candidate_val': 2.5863600426451123, 'improved': False}]"
15000,7501,15000,1000,0.010103547014296055,0.010103547014296055,2.068399559173014,2.068399559173014,2.1868367098085932,"(10, 10, 10)","(10, 10, 10)",1,"[{'trial': 1, 'strategy': 'double_all', 'sv_ratios': [0.25430914186372383, 0.26042206194061673, 0.39612092752011263], 'ranks_before': (10, 10, 10), 'ranks_target': (20, 20, 20), 'ranks_after_expand': (20, 20, 20), 'ranks_after_compress': (20, 20, 20), 'expand_loss': 0.006891738157719374, 'compress_loss': 0.006280331406742334, 'prev_best_val': 2.068399559173014, 'candidate_val': 2.2434558005516547, 'improved': False}]"
16000,8001,16000,1000,0.01146179810166359,0.007332368288189173,2.13290618768218,2.012528966499292,2.0679871168966755,"(10, 10, 10)","(20, 20, 20)",2,"[{'trial': 1, 'strategy': 'double_all', 'sv_ratios': [0.26601253592595836, 0.23235458475522053, 0.28350264044086726], 'ranks_before': (10, 10, 10), 'ranks_target': (20, 20, 20), 'ranks_after_expand': (20, 20, 20), 'ranks_after_compress': (20, 20, 20), 'expand_loss': 0.008328529074788094, 'compress_loss': 0.007332368288189173, 'prev_best_val': 2.13290618768218, 'candidate_val': 2.012528966499292, 'improved': True}, {'trial': 2, 'strategy': 'double_all', 'sv_ratios': [0.18254433259998193, 0.05279968917749753, 0.026854792856404977], 'ranks_before': (20, 20, 20), 'ranks_target': (40, 40, 40), 'ranks_after_expand': (40, 40, 40), 'ranks_after_compress': (40, 35, 36), 'expand_loss': 0.005081426817923784, 'compress_loss': 0.004443508572876453, 'prev_best_val': 2.012528966499292, 'candidate_val': 2.141753872098492, 'improved': False}]"
17000,8501,17000,1000,0.01042093988507986,0.01042093988507986,1.8118631797435596,1.8118631797435596,1.9918452378647462,"(10, 10, 10)","(10, 10, 10)",1,"[{'trial': 1, 'strategy': 'double_all', 'sv_ratios': [0.27204736092703924, 0.2206454084164702, 0.2858002169649571], 'ranks_before': (10, 10, 10), 'ranks_target': (20, 20, 20), 'ranks_after_expand': (20, 20, 20), 'ranks_after_compress': (20, 20, 20), 'expand_loss': 0.007018201518803835, 'compress_loss': 0.006523916497826576, 'prev_best_val': 1.8118631797435596, 'candidate_val': 1.94536346783904, 'improved': False}]"
18000,9001,18000,1000,0.011106081306934357,0.011106081306934357,2.1671924687914457,2.1671924687914457,1.9523712728510427,"(10, 10, 10)","(10, 10, 10)",1,"[{'trial': 1, 'strategy': 'double_all', 'sv_ratios': [0.29420791276135544, 0.24561152459188954, 0.4184466546224633], 'ranks_before': (10, 10, 10), 'ranks_target': (20, 20, 20), 'ranks_after_expand': (20, 20, 20), 'ranks_after_compress': (20, 20, 20), 'expand_loss': 0.007346935570240021, 'compress_loss': 0.0069283354096114635, 'prev_best_val': 2.1671924687914457, 'candidate_val': 2.1901174553541503, 'improved': False}]"
19000,9501,19000,1000,0.010156514123082161,0.010156514123082161,1.9226796293093018,1.9226796293093018,1.941893327331867,"(10, 10, 10)","(10, 10, 10)",1,"[{'trial': 1, 'strategy': 'double_all', 'sv_ratios': [0.321744450145945, 0.26126948215445517, 0.23007625993043007], 'ranks_before': (10, 10, 10), 'ranks_target': (20, 20, 20), 'ranks_after_expand': (20, 20, 20), 'ranks_after_compress': (20, 20, 20), 'expand_loss': 0.00675163883715868, 'compress_loss': 0.00637908885255456, 'prev_best_val': 1.9226796293093018, 'candidate_val': 2.101090780852097, 'improved': False}]"
20000,10001,20000,1000,0.011170021258294582,0.011170021258294582,3.2499591680896778,3.2499591680896778,1.867026321408494,"(10, 10, 10)","(10, 10, 10)",1,"[{'trial': 1, 'strategy': 'double_all', 'sv_ratios': [0.3011840641039762, 0.2982487890740203, 0.29193772008347874], 'ranks_before': (10, 10, 10), 'ranks_target': (20, 20, 20), 'ranks_after_expand': (20, 20, 20), 'ranks_after_compress': (20, 20, 20), 'expand_loss': 0.00793315377086401, 'compress_loss': 0.007272534538060427, 'prev_best_val': 3.2499591680896778, 'candidate_val': 3.262384388796038, 'improved': False}]"
21000,10501,21000,1000,0.011588540859520435,0.007383682765066624,1.80369132264699,1.7966092752800402,1.8335280607824798,"(10, 10, 10)","(20, 20, 20)",2,"[{'trial': 1, 'strategy': 'double_all', 'sv_ratios': [0.3803903193567907, 0.25925747095700813, 0.35183967703808494], 'ranks_before': (10, 10, 10), 'ranks_target': (20, 20, 20), 'ranks_after_expand': (20, 20, 20), 'ranks_after_compress': (20, 20, 20), 'expand_loss': 0.008043328300118446, 'compress_loss': 0.007383682765066624, 'prev_best_val': 1.80369132264699, 'candidate_val': 1.7966092752800402, 'improved': True}, {'trial': 2, 'strategy': 'double_all', 'sv_ratios': [0.17911622604359795, 0.07180279031849705, 0.008014513117520132], 'ranks_before': (20, 20, 20), 'ranks_target': (40, 40, 40), 'ranks_after_expand': (40, 40, 40), 'ranks_after_compress': (40, 35, 30), 'expand_loss': 0.005005366634577513, 'compress_loss': 0.004725733771920204, 'prev_best_val': 1.7966092752800402, 'candidate_val': 1.9915413804251003, 'improved': False}]"
22000,11001,22000,1000,0.010615705512464046,0.006921510212123394,1.9712396384341795,1.7923458152608385,1.8565687820054437,"(10, 10, 10)","(20, 20, 20)",2,"[{'trial': 1, 'strategy': 'double_all', 'sv_ratios': [0.30083973902680233, 0.21424810689892815, 0.34885057554503224], 'ranks_before': (10, 10, 10), 'ranks_target': (20, 20, 20), 'ranks_after_expand': (20, 20, 20), 'ranks_after_compress': (20, 20, 20), 'expand_loss': 0.007557256147265434, 'compress_loss': 0.006921510212123394, 'prev_best_val': 1.9712396384341795, 'candidate_val': 1.7923458152608385, 'improved': True}, {'trial': 2, 'strategy': 'double_all', 'sv_ratios': [0.1368341837458199, 0.06967574948218704, 0.015750497061925616], 'ranks_before': (20, 20, 20), 'ranks_target': (40, 40, 40), 'ranks_after_expand': (40, 40, 40), 'ranks_after_compress': (40, 36, 34), 'expand_loss': 0.0047681075520813465, 'compress_loss': 0.004315242171287537, 'prev_best_val': 1.7923458152608385, 'candidate_val': 1.81319107430655, 'improved': False}]"
23000,11501,23000,1000,0.011463635601103306,0.011463635601103306,2.8392644118281,2.8392644118281,1.708134902100615,"(10, 10, 10)","(10, 10, 10)",1,"[{'trial': 1, 'strategy': 'double_all', 'sv_ratios': [0.29038424149567915, 0.209186948843191, 0.16088322086975504], 'ranks_before': (10, 10, 10), 'ranks_target': (20, 20, 20), 'ranks_after_expand': (20, 20, 20), 'ranks_after_compress': (20, 20, 20), 'expand_loss': 0.008331854827702045, 'compress_loss': 0.007542668841779232, 'prev_best_val': 2.8392644118281, 'candidate_val': 2.922411714014204, 'improved': False}]"
24000,12001,24000,1000,0.01177672017365694,0.008044722490012646,1.7679898117479087,1.650050344554214,1.7808845239128592,"(10, 10, 10)","(20, 20, 20)",2,"[{'trial': 1, 'strategy': 'double_all', 'sv_ratios': [0.3106391307188492, 0.26371579429382513, 0.25984428398711296], 'ranks_before': (10, 10, 10), 'ranks_target': (20, 20, 20), 'ranks_after_expand': (20, 20, 20), 'ranks_after_compress': (20, 20, 20), 'expand_loss': 0.008428557775914669, 'compress_loss': 0.008044722490012646, 'prev_best_val': 1.7679898117479087, 'candidate_val': 1.650050344554214, 'improved': True}, {'trial': 2, 'strategy': 'double_all', 'sv_ratios': [0.15009283748703442, 0.07957547752423592, 0.023666623701782633], 'ranks_before': (20, 20, 20), 'ranks_target': (40, 40, 40), 'ranks_after_expand': (40, 40, 40), 'ranks_after_compress': (40, 33, 30), 'expand_loss': 0.005446005612611771, 'compress_loss': 0.005159991327673197, 'prev_best_val': 1.650050344554214, 'candidate_val': 1.6811164808621855, 'improved': False}]"
25000,12501,25000,1000,0.011506120674312115,0.00833352655172348,1.9645407322955044,1.7042025414688466,1.638247453197556,"(10, 10, 10)","(20, 20, 20)",2,"[{'trial': 1, 'strategy': 'double_all', 'sv_ratios': [0.2997648257577683, 0.2766955612501246, 0.21072086188731567], 'ranks_before': (10, 10, 10), 'ranks_target': (20, 20, 20), 'ranks_after_expand': (20, 20, 20), 'ranks_after_compress': (20, 20, 20), 'expand_loss': 0.008641175925731659, 'compress_loss': 0.00833352655172348, 'prev_best_val': 1.9645407322955044, 'candidate_val': 1.7042025414688466, 'improved': True}, {'trial': 2, 'strategy': 'double_all', 'sv_ratios': [0.1910562026788091, 0.08368750310013878, 0.014228729562615285], 'ranks_before': (20, 20, 20), 'ranks_target': (40, 40, 40), 'ranks_after_expand': (40, 40, 40), 'ranks_after_compress': (40, 35, 28), 'expand_loss': 0.005921513307839632, 'compress_loss': 0.005463434383273125, 'prev_best_val': 1.7042025414688466, 'candidate_val': 1.8210532017048824, 'improved': False}]"
